school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,engagement_score,academic_risk,dropout
0.0,1.0,0.2857142857142856,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.05333333333333334,0.4375,0.47368421052631576,0.45,0,11,0
0.0,0.0,0.1428571428571428,1.0,0.0,1.0,0.5,0.5,0.75,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.75,0.75,0.0,0.75,1.0,0.02666666666666667,0.625,0.6842105263157894,0.55,2,9,0
0.0,1.0,0.2857142857142856,1.0,0.0,1.0,0.75,0.75,0.5,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.75,0.5,0.75,0.0,0.75,0.75,0.05333333333333334,0.1875,0.2631578947368421,0.30000000000000004,0,14,0
0.0,1.0,0.1428571428571428,0.0,0.0,1.0,1.0,0.5,1.0,0.75,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.5,0.75,0.5,0.13333333333333333,0.4375,0.42105263157894735,0.45,-8,11,0
0.0,1.0,0.2857142857142856,1.0,0.0,1.0,1.0,0.75,0.5,0.5,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.0,0.0,0.25,0.05333333333333334,0.4375,0.5263157894736842,0.55,0,9,0
0.0,1.0,0.1428571428571428,1.0,0.0,1.0,1.0,0.75,1.0,0.5,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.75,0.5,0.25,0.5,0.5,0.13333333333333333,0.375,0.42105263157894735,0.4,-6,12,0
0.0,1.0,0.1428571428571428,1.0,0.0,1.0,0.75,0.75,0.75,0.5,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.5,0.0,0.25,0.5,0.02666666666666667,0.5625,0.6842105263157894,0.6000000000000001,2,8,0
0.0,0.0,0.2857142857142856,1.0,0.0,1.0,0.5,1.0,0.75,0.75,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.75,0.25,0.25,0.5,1.0,0.0,0.8125,0.894736842105263,0.8500000000000001,4,3,0
0.0,0.0,0.2857142857142856,1.0,1.0,1.0,0.75,0.75,0.5,0.5,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.5,0.0,0.7466666666666667,0.375,0.47368421052631576,0.4,-52,12,1
0.0,0.0,0.1428571428571428,1.0,0.0,1.0,0.75,0.5,0.5,0.5,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.18666666666666668,0.5625,0.6842105263157894,0.6000000000000001,-10,8,0
0.0,1.0,0.2857142857142856,1.0,0.0,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.75,0.25,0.5,0.75,0.16,0.5625,0.631578947368421,0.55,-8,9,0
0.0,1.0,0.1428571428571428,1.0,0.0,1.0,0.25,0.5,0.75,0.75,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.25,0.5,0.02666666666666667,0.5,0.631578947368421,0.55,0,9,0
0.0,1.0,0.1428571428571428,1.0,1.0,1.0,0.5,0.25,0.5,0.5,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.5,0.0,0.25,1.0,0.0,0.75,0.7894736842105263,0.75,4,5,0
0.0,0.0,0.2857142857142856,1.0,0.0,0.0,0.75,0.75,0.25,0.5,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.08,0.3125,0.3684210526315789,0.45,-2,11,0
0.0,1.0,0.2857142857142856,0.0,0.0,1.0,0.25,0.5,0.0,0.5,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.05333333333333334,0.3125,0.47368421052631576,0.5,0,10,0
0.0,0.0,0.1428571428571428,1.0,0.0,1.0,0.5,0.75,0.75,0.75,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5,0.0,0.0,0.25,0.13333333333333333,0.5,0.631578947368421,0.65,-6,7,0
0.0,0.0,0.2857142857142856,1.0,0.0,1.0,0.25,0.25,0.0,0.75,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.3125,0.42105263157894735,0.45,4,11,0
0.0,1.0,0.2857142857142856,1.0,0.0,1.0,0.25,0.5,0.0,0.75,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.75,0.75,0.75,1.0,1.0,0.16,0.25,0.42105263157894735,0.4,-8,12,1
0.0,1.0,0.1428571428571428,0.0,0.0,1.0,0.75,0.75,0.75,0.75,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.5,0.25,0.5,0.75,1.0,0.10666666666666667,0.3125,0.47368421052631576,0.5,-6,10,0
0.0,1.0,0.1428571428571428,1.0,0.0,1.0,0.5,0.75,0.5,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.625,0.7368421052631579,0.7000000000000001,2,6,0
0.0,0.0,0.2857142857142856,1.0,1.0,1.0,0.5,1.0,0.75,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.25,0.0,0.0,1.0,0.0,0.6875,0.7894736842105263,0.75,4,5,0
0.0,1.0,0.2857142857142856,1.0,0.0,1.0,1.0,1.0,0.75,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.5,0.0,0.25,1.0,0.05333333333333334,0.875,0.7894736842105263,0.8,-2,4,0
0.0,1.0,0.1428571428571428,0.0,1.0,1.0,0.75,0.75,1.0,0.5,0.3333333333333333,0.0,0.6666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.75,0.5,1.0,0.5,0.10666666666666667,0.375,0.47368421052631576,0.5,-6,10,0
0.0,0.0,0.2857142857142856,1.0,0.0,1.0,1.0,1.0,0.75,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.25,0.75,0.25,0.5,0.25,0.32,0.9375,0.9473684210526315,0.9,-22,3,0
0.0,0.0,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0,0.25,0.0,0.25,0.5,0.0,0.375,0.47368421052631576,0.5,4,10,0
0.0,0.0,0.1428571428571428,1.0,0.0,1.0,1.0,0.75,0.25,0.5,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.5,1.0,0.0,1.0,0.25,0.02666666666666667,0.8125,0.8421052631578947,0.8,2,4,0
0.0,0.0,0.1428571428571428,1.0,0.0,1.0,0.5,0.75,0.5,0.5,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75,0.75,0.5,0.0,0.5,0.75,0.08,0.3125,0.5263157894736842,0.5,-2,10,0
0.0,0.0,0.2857142857142856,1.0,0.0,1.0,0.25,0.25,0.5,0.5,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,0.75,0.75,0.0,0.5,0.0,0.05333333333333334,0.375,0.47368421052631576,0.5,0,10,0
0.0,0.0,0.2857142857142856,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.25,0.0,0.25,0.5,0.24000000000000002,0.25,0.3157894736842105,0.30000000000000004,-16,14,1
0.0,0.0,0.1428571428571428,0.0,0.0,1.0,0.5,0.5,0.75,0.75,1.0,0.5,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.08,0.4375,0.5263157894736842,0.55,2,9,0
0.0,0.0,0.2857142857142856,1.0,0.0,1.0,0.75,1.0,0.0,0.75,0.3333333333333333,0.5,0.0,0.6666666666666667,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.5,0.75,1.0,0.37333333333333335,0.4375,0.47368421052631576,0.45,-22,12,1
0.0,0.0,0.1428571428571428,1.0,0.0,0.0,0.75,0.25,0.75,0.5,0.0,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.5,0.5,0.25,0.25,0.75,0.06666666666666667,0.25,0.3684210526315789,0.35000000000000003,-1,16,1
0.0,0.0,0.1428571428571428,1.0,0.0,1.0,1.0,0.75,1.0,0.5,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.25,0.0,0.0,0.0,0.13333333333333333,0.5,0.631578947368421,0.65,-6,7,0
0.0,0.0,0.1428571428571428,1.0,0.0,1.0,0.25,0.25,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.75,0.5,0.25,0.0,0.75,1.0,0.08,0.375,0.47368421052631576,0.5,-4,10,0
0.0,0.0,0.2857142857142856,0.0,0.0,1.0,1.0,0.75,1.0,0.5,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.25,0.0,0.0,0.75,0.08,0.25,0.3684210526315789,0.35000000000000003,0,13,0
0.0,0.0,0.5714285714285712,1.0,0.0,1.0,0.75,0.75,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5,0.0,0.25,0.5,0.13333333333333333,0.3125,0.42105263157894735,0.4,-2,12,0
0.0,1.0,0.2857142857142856,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,1.0,0.5,0.17333333333333334,0.5625,0.631578947368421,0.65,-9,7,0
0.0,0.0,0.1428571428571428,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.75,0.0,0.0,0.75,0.0,0.5625,0.6842105263157894,0.7000000000000001,4,6,0
0.0,1.0,0.4285714285714284,1.0,0.0,1.0,0.5,0.5,0.75,0.5,0.3333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.75,0.75,0.25,0.75,1.0,0.2,0.1875,0.3684210526315789,0.4,-11,13,1
0.0,0.0,0.2857142857142856,0.0,1.0,1.0,1.0,1.0,0.75,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.5,0.16,0.3125,0.5263157894736842,0.5,-10,10,0
0.0,0.0,0.2857142857142856,1.0,1.0,1.0,0.75,0.5,0.5,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.75,0.75,0.0,0.5,0.0,0.02666666666666667,0.6875,0.7894736842105263,0.75,2,5,0
0.0,0.0,0.2857142857142856,1.0,0.0,1.0,1.0,0.75,0.5,0.5,1.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.75,1.0,0.25,0.75,0.0,0.29333333333333333,0.1875,0.3157894736842105,0.2,-18,18,1
0.0,1.0,0.4285714285714284,1.0,1.0,1.0,0.75,0.75,0.75,0.25,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.25,0.75,0.25,0.75,0.75,0.17333333333333334,0.1875,0.3157894736842105,0.4,-9,13,1
0.0,0.0,0.2857142857142856,1.0,0.0,1.0,0.5,0.75,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.75,0.5,0.04,0.25,0.3684210526315789,0.4,-1,12,0
0.0,0.0,0.2857142857142856,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5,0.0,0.0,0.75,0.05333333333333334,0.375,0.5263157894736842,0.5,2,10,0
0.0,0.0,0.2857142857142856,0.0,0.0,1.0,0.5,0.25,0.0,0.75,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.25,1.0,0.0,0.25,1.0,0.02666666666666667,0.1875,0.3157894736842105,0.30000000000000004,2,14,0
0.0,0.0,0.2857142857142856,1.0,0.0,1.0,0.25,0.25,0.0,0.5,1.0,0.5,0.0,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,0.5,0.75,0.0,0.0,1.0,0.0,0.1875,0.2631578947368421,0.0,6,21,1
0.0,0.0,0.1428571428571428,1.0,0.0,1.0,0.5,0.75,0.75,1.0,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.25,0.5,0.0,0.0,0.0,0.5,0.02666666666666667,0.8125,0.8421052631578947,0.8500000000000001,2,3,0
0.0,1.0,0.4285714285714284,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.75,0.0,0.5625,0.6842105263157894,0.65,4,7,0
0.0,0.0,0.1428571428571428,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.3333333333333333,0.5,0.0,0.6666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.25,0.0,0.0,1.0,0.0,0.625,0.6842105263157894,0.7000000000000001,6,6,0
0.0,0.0,0.4285714285714284,0.0,0.0,1.0,0.75,0.25,0.5,0.5,1.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.75,0.21333333333333335,0.375,0.42105263157894735,0.35000000000000003,-12,14,1
0.0,0.0,0.2857142857142856,1.0,0.0,1.0,0.75,0.5,0.5,0.5,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.75,0.0,0.5,0.5,0.13333333333333333,0.8125,0.7894736842105263,0.75,-6,5,0
0.0,1.0,0.2857142857142856,1.0,1.0,1.0,0.5,0.75,0.75,0.75,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.02666666666666667,0.5625,0.5789473684210527,0.6000000000000001,2,8,0
0.0,1.0,0.4285714285714284,1.0,1.0,1.0,0.5,0.25,0.0,0.5,0.0,0.5,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.25,0.75,1.0,0.5,0.18666666666666668,0.4375,0.42105263157894735,0.45,-10,11,1
0.0,0.0,0.2857142857142856,1.0,0.0,0.0,0.5,0.25,0.5,0.5,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.5,0.0,0.25,0.5,0.13333333333333333,0.5625,0.5263157894736842,0.6000000000000001,-4,8,0
0.0,0.0,0.2857142857142856,1.0,1.0,1.0,1.0,0.75,0.25,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.5,0.0,0.25,0.5,0.18666666666666668,0.625,0.6842105263157894,0.7000000000000001,-10,6,0
0.0,1.0,0.2857142857142856,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,0.25,0.0,0.0,0.0,0.05333333333333334,0.5,0.5789473684210527,0.55,0,9,0
0.0,1.0,0.2857142857142856,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.5,0.25,0.18666666666666668,0.5,0.47368421052631576,0.45,-10,11,1
0.0,1.0,0.1428571428571428,1.0,0.0,1.0,1.0,1.0,0.25,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.25,0.75,0.25,0.75,0.0,0.02666666666666667,0.6875,0.6842105263157894,0.65,2,7,0
0.0,1.0,0.1428571428571428,1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.75,0.25,0.0,0.0,1.0,0.24000000000000002,0.375,0.3684210526315789,0.30000000000000004,-14,14,1
0.0,1.0,0.1428571428571428,1.0,0.0,1.0,0.75,0.5,0.0,0.5,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.25,0.13333333333333333,0.5,0.47368421052631576,0.5,-4,10,0
0.0,1.0,0.2857142857142856,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,0.75,0.25,1.0,1.0,0.75,0.05333333333333334,0.6875,0.6842105263157894,0.65,0,7,0
0.0,0.0,0.1428571428571428,1.0,0.0,1.0,0.5,0.25,0.5,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.25,0.0,0.0,1.0,0.26666666666666666,0.625,0.631578947368421,0.6000000000000001,-18,8,0
0.0,0.0,0.2857142857142856,0.0,0.0,1.0,0.5,0.25,0.0,0.75,0.0,0.5,0.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.02666666666666667,0.625,0.5789473684210527,0.55,2,9,0
0.0,1.0,0.4285714285714284,1.0,0.0,1.0,0.5,0.5,0.5,0.75,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.75,0.5,1.0,0.25,0.0,0.25,0.3684210526315789,0.0,4,21,1
0.0,1.0,0.2857142857142856,1.0,1.0,1.0,1.0,0.75,0.25,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,0.75,1.0,0.18666666666666668,0.5625,0.631578947368421,0.6000000000000001,-10,8,0
0.0,1.0,0.2857142857142856,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.25,0.5,0.75,0.02666666666666667,0.4375,0.5789473684210527,0.6000000000000001,2,8,0
0.0,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.75,1.0,0.0,0.0,0.5,0.0,0.1875,0.0,0.0,2,20,0
0.0,1.0,0.1428571428571428,1.0,0.0,1.0,1.0,1.0,0.75,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.25,0.0,0.25,1.0,0.0,0.625,0.631578947368421,0.6000000000000001,2,8,0
0.0,0.0,0.4285714285714284,1.0,0.0,1.0,0.5,0.25,0.5,0.5,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.75,0.75,0.75,0.0,0.0,0.5,0.0,0.25,0.0,0.0,6,20,0
0.0,1.0,0.1428571428571428,1.0,0.0,1.0,0.5,0.25,0.5,0.5,0.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5,0.0,0.0,0.75,0.08,0.9375,0.9473684210526315,0.9,-4,2,0
0.0,1.0,0.2857142857142856,1.0,0.0,1.0,0.5,0.75,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.0,0.25,0.05333333333333334,0.5625,0.631578947368421,0.65,-2,7,0
0.0,1.0,1.0,1.0,0.0,1.0,0.75,0.25,0.75,0.75,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.21333333333333335,0.1875,0.42105263157894735,0.4,-14,15,1
0.0,1.0,0.4285714285714284,0.0,1.0,1.0,0.75,0.75,0.5,0.75,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.0,0.5,1.0,0.10666666666666667,0.0,0.2631578947368421,0.25,-4,16,1
0.0,1.0,0.1428571428571428,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.75,0.5,0.25,0.25,0.75,1.0,0.0,0.625,0.7894736842105263,0.75,2,5,0
0.0,1.0,0.4285714285714284,1.0,0.0,1.0,0.75,0.5,0.75,0.5,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.75,0.75,1.0,0.25,0.75,1.0,0.0,0.1875,0.42105263157894735,0.4,2,13,1
0.0,1.0,0.1428571428571428,1.0,0.0,1.0,0.75,0.75,0.0,0.5,1.0,1.0,0.6666666666666667,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.25,0.08,0.25,0.5263157894736842,0.5,-2,10,0
0.0,1.0,0.4285714285714284,1.0,0.0,1.0,0.5,0.25,0.75,0.75,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.25,1.0,0.25,1.0,1.0,0.05333333333333334,0.1875,0.47368421052631576,0.4,-2,13,1
0.0,1.0,0.1428571428571428,0.0,0.0,1.0,0.5,0.25,0.5,0.5,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.25,0.0,0.5,0.5,0.0,0.3125,0.47368421052631576,0.4,2,12,0
0.0,1.0,0.2857142857142856,0.0,0.0,1.0,0.5,0.25,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.75,0.25,0.25,0.75,1.0,0.0,0.3125,0.631578947368421,0.6000000000000001,2,8,0
0.0,1.0,0.2857142857142856,1.0,1.0,1.0,0.25,0.25,0.25,0.5,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.75,0.75,0.0,0.25,1.0,0.02666666666666667,0.25,0.47368421052631576,0.4,0,13,1
0.0,0.0,0.2857142857142856,1.0,1.0,1.0,1.0,0.5,1.0,0.75,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.25,0.5,0.0,0.0,0.75,0.08,0.6875,0.631578947368421,0.65,2,7,0
0.0,1.0,0.5714285714285712,1.0,1.0,0.0,1.0,0.75,0.75,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.16,0.5,0.5789473684210527,0.55,-8,9,0
0.0,1.0,0.4285714285714284,1.0,0.0,1.0,0.5,0.25,0.5,0.5,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.75,0.0,0.25,0.75,0.10666666666666667,0.75,0.7368421052631579,0.7000000000000001,-4,6,0
0.0,0.0,0.2857142857142856,1.0,1.0,1.0,0.5,0.5,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.0,0.0,0.0,0.25,0.0,0.4375,0.47368421052631576,0.0,8,20,0
0.0,0.0,0.4285714285714284,1.0,0.0,1.0,1.0,0.75,0.75,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.25,0.0,0.5,0.25,0.28,0.875,0.9473684210526315,0.9,-17,2,0
